wiI7pd,comentarios_traducidos,polaridad,etiquetas_TB
"en casos que tengan turno con esta sra rosa sotamba p es mejor que cambien de turno o hagacen tratar aparte ojala no tenga hijas o sobrinas esta
persona porque con lo mismo sera pagada asta peor",many people for medical appointments for certificates bring original and copy of the doctor's certificate and after validating it must be downloaded,0.2916666666666667,positivo
en cuestión a limpieza y seguridad de sus instalaciones muy buenas lo que molesta es la tardanza en la atención al usuario  por lo demás es aceptable,lack of more information and better patient care,0.5,positivo
mucha gente para citas medicas para certificados llevar original y copia del certificado del medico y luego de validar se debe descargar,It seems to me that the IESS service has improved but what is missing is medication since there is only ibuprofen and paracetamol,-0.1,negativo
falta más información y mejor atención hacia el paciente,"The terrible service in certificate validation does not help you, it only creates obstacles. The person who is supposed to review the certificates before entering has no knowledge of what should be done and to make matters worse, they lack education.",-0.36250000000000004,negativo
la atención pésima en validación de certificado no te ayudan solo ponen trabas la persona que se supone revisa los certificados antes de ingresar no tiene conocimiento de lo que se debe hacer y para colmo les hace falta educación,"Terrible, they change the appointments to their liking and whim and you already find out when you get to the site, bad, very bad, I would say that it definitely doesn't work",-0.6524999999999999,negativo
me parece que el servicio del iess a mejorado pero lo que si falta es medicaciòn ya que solo hay ibuprofeno y paracetamol,"They don't answer the phone, there is only one number and I call and nothing goes to a recorder, it's the last straw, bad service, you can't find out about given shifts or any questions, improve customer service, we're bad like this.",-0.3499999999999999,negativo
el pleno centro histórico y en un restaurado edificio de carácter patrimonial donde funcionaba la excaja de pensiones y posteriormente  el monte de piedad se establece el hospital del día del iess en el centro de quito donde su,"There are no shifts, the customer service staff who are unwilling to serve are elderly people who do not know how to give instructions.",0.0,neutro
pésimo cambian las citas a su gusto y antojo y uno se entera ya cuando llega al sitio  mal muy mal  diría que  definitivamente no sirve,"good experience without unnecessary delays, they treated me well",0.14999999999999997,positivo
no hay turnos el personal de atención al cliente sin voluntad de atender son personas de mayores que no saben dar una instrucción,"Regarding the cleanliness and safety of the facilities, they are very good. What is annoying is the delay in customer service. Otherwise, it is acceptable.",0.05499999999999994,positivo
buena experiencia sin demoras innecesarias me atendieron de buena manera,"emergency care slow, pharmacy underserved, I've been in emergency for 4 hours",-0.30000000000000004,negativo
lenta la atención por emergencia desavastecida la farmaciaya llevo 4 horas en emergencia,"excellent treatment from Dr. Ventura, everything very clean and with extreme care so that there are no infections",0.4505555555555556,positivo
excelente trato de la doctora ventura muy limpio todo y con extremo cuidado para que no haya contagios,"In the historic center and in a restored heritage building where the former pension fund and later the Monte de Piedad used to operate, the IESS day hospital is established in the center of Quito where its",-0.04,negativo
muy buena atención es importante llegar media hora antes del turno para la preparación y así evitar problemas si llegas tarde no te quejes,"very good service, it is important to arrive half an hour before the shift for preparation and thus avoid problems if you arrive late, do not complain",0.21083333333333332,positivo
hospital del iess ya se  son,IESS hospital are already gone,0.0,neutro
muy poco carisma de los médicos,very little charisma of the doctors,-0.24375000000000002,negativo
terrible atención perdí mi tiempo en ese lugar me hicieron esperara 6 meses para atención de ecografía y cuando llega la fecha no me atienden,a busy medical center with reasonably good medical care,0.13999999999999999,positivo
un concurrido centro médico  con una atención médica medianamente buena,I went to schedule a dental appointment in June and they gave me one for November.,0.0,neutro
después de agenda ya el turno es lo más rápido para un tratamiento de parálisis,excellent attention and good service to members,0.85,positivo
fui a agendar una cita para odontologia en junio y me dieron para noviembre,bad slow and discordial attention here you can see the system that the country has with its people,-0.49999999999999994,negativo
excelente atención y buen servicio a los afiliados,It is equipped with an insecurity system due to the health emergency,-0.125,negativo
mala atención lenta y descordial aquí se ve el sistema que tiene el país con su pueblo,"After scheduling, the appointment is the quickest for a paralysis treatment.",0.0,neutro
esta equipado con sistema de inseguridad por la emergencia sanitaria,"Terrible service, I wasted my time there. They made me wait 6 months for ultrasound care and when the date came, they didn't see me.",-0.6,negativo
por q es muy facil y la información fue inmediata,because it is very easy and the information was immediate,0.5633333333333334,positivo
sele llama al telefono y no estan daponibles nadie,lack,0.0,neutro
falta,You call the phone and no one is available,0.4,positivo
muchas gente amable,many kind people,0.55,positivo
