NBa7we src,d4r55,RfnDt,rsqaWe,wiI7pd,dSlJg,Hzvxle,pkWtMe,dSlJg 2,znYl0,znYl0 2,nM6d2c,DZSIDd,wiI7pd 2
https://lh3.googleusercontent.com/a-/ALV-UjUAqp0oPj0Tu_EDg6A7ilNTA_OKTx9D__Q2Y1iqmshDCcdzGkeN=w45-h45-p-rp-mo-ba4-br100,Vicente Ortiz,Local Guide · 67 opiniones · 124 fotos,Hace 3 años,"Hospital del Iess (seguro social)
Con paciencia se recibe buena atención",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocIJxMe1Ao1V2eE1mr7uBF5HzDO1GGbn-BAGevcDqlXMg2fuuA=w45-h45-p-rp-mo-ba4-br100,Walker Jarrin,Local Guide · 123 opiniones,Hace 3 años,"Muy buena atención, me ayudaron en todo lo que necesite, en hospitalización son excelentes",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUMyLfwqQBneIulqrlxRL72rhSjrkvQ14f1VqJZ1Bbc6t5NT099=w45-h45-p-rp-mo-br100,ADRIANA QUIMBIAMBA,2 opiniones,Hace 9 años,Al estar hospitalados le dan una habitación lo cual las enfermeras se me robaron mi cobija y quería que pague yo ¡¡¡justicia!!!,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocKGiQ5fP67ODhKM_4CGH5Km3zkaTTnd_HCJC26QcstRQg-3og=w45-h45-p-rp-mo-br100,Antonio Asquí Álvarez,1 opinión,Hace 4 años,La atencio es de primera me realisaron dos cirujias muy delicadas gracias Dr Aulestia,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjW6Y9oUP5Oq1HLWkg4HzxFE4EdRctl4busGtL0Yqvxk1FiZsYQ=w45-h45-p-rp-mo-ba4-br100,ISAC xACID,Local Guide · 86 opiniones · 70 fotos,Hace 7 años,"Hay buenos profesionales,  pero atienden a una infinidad de pacientes,  nosotros apoyemos la salud con un poco de tolerancia.",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocJCoLjnjRCme1IasnmlIv9ZvNfBcCdnsxlRV3pnBdH8kkStBg=w45-h45-p-rp-mo-ba4-br100,Johnny Xavier Pérez,Local Guide · 44 opiniones · 35 fotos,Hace 4 años,Tiene amplio parqueadero y sus instalaciones son muy seguras para transitar con tranquilidad.,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWqaJCq7j2YtYFRhq6_2fF9GM_A47PzMdFQ1FmxZyFjGzJ4iwVH=w45-h45-p-rp-mo-br100,Antonio Villavicencio,1 opinión,Hace 6 años,Buenas tardes por favor quiero saber la hora y día de entrega de turnos para el servicio de desintometria. Gracias,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjURCa55NwRnxCL9lXn7eNT9ezD1MfstJSRnQy4dT_XO7Nbj-9EV=w45-h45-p-rp-mo-br100,Hijo de Dios,5 opiniones,Hace 9 meses,Buen atención y buen servir a los clientes,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUoSqZRGcBSGSxbkXHAZfeOegCUtYNFqTFQIiPd-uDCY1KqX_eu-g=w45-h45-p-rp-mo-ba4-br100,kari cuenca,Local Guide · 74 opiniones · 24 fotos,Hace un año,"En Atención le daría un4 de 5
En salud 4
Coordinación 4
Seguridad 5",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVy0rT4rSrCsdGORNz6IcNJv5Bhi7REDwWV5WbXVbbj8MF4-Xa_Sg=w45-h45-p-rp-mo-ba4-br100,Antonio Achig,Local Guide · 193 opiniones · 4 fotos,Hace un año,Atención buena. Lo malo los insumos. No tienen,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocKzo6LPn9wT4cU2Djzk82W4wPCotO5zm7RDZ2n8B-gahoUADQ=w45-h45-p-rp-mo-br100,Byron Perez,2 opiniones · 1 foto,Hace 4 meses,Cumpleaños de papazote,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjU1Gr15UJNzDQZHFmkRJRAf5ZEMKJPgIqZTW6W7yfxxRng_XWwZ=w45-h45-p-rp-mo-br100,richard sanchez,3 opiniones,Hace 9 meses,"Un buen lugar, 5 estrellas",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUzK77o6rlBrO0svaog4e23ZN2VW5UC8Syn0nPSyTMDeRpjyh-UIQ=w45-h45-p-rp-mo-ba2-br100,Marlon Rodriguez,Local Guide · 8 opiniones · 13 fotos,Hace 7 años,Es un hospital público que cumple con todos los estándares necesarios en caso de una emergencia además cuenta con la atención de cualquier especialidad,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocKZyVqHzV8TnnvXC2P6t9fjSvHXVWaTrP-1DUUqmh5rkUWr9Q=w45-h45-p-rp-mo-br100,joao roldan,5 opiniones,Hace 9 meses,Excelente 👌 lugar muy bonito…,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWjORWDCWyP6U6nUVWCHoqpkfpp2241xExnz7Fr0qMC1Ep3KYOf=w45-h45-p-rp-mo-br100,Natu Mangua,6 opiniones,Hace 3 años,"Excelente atención en emergencias odontológicas, totalmente agradecida😊…",,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWIKujzxBLOc_I6SH-j5VeGmzoj1gFUVEQpKeGMfNM1wc5qB2KtBw=w45-h45-p-rp-mo-ba3-br100,IZA u,Local Guide · 39 opiniones · 19 fotos,Hace 5 años,Es un hospital q carece de amabilidad existe personal q es grosero y no hay material necesario,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocKnHMBUAeWU1xY0p1I7t5bqHtHUNWK69NA8LctUlj3mdQhxGg=w45-h45-p-rp-mo-br100,Juan Herrera,1 opinión,Hace 9 años,En lo personal es una buena atencion lo unico q es un poquito malo es en la alimentacion y lo q es en atencion es perfecta,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXVuJv69gwgiwNL0u20QsWxlyZ7YVeWn-aWIWttVdvtIRLSqhYJ=w45-h45-p-rp-mo-ba5-br100,Juan Carlos Diaz,Local Guide · 407 opiniones · 560 fotos,Hace 7 años,HOSPITAL PARA AFILIADOS AL SISTEMA SOCIAL DEL ECUADOR....BUENA ATENCIÓN CON MÉDICOS MUY CALIFICADOS..,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a/ACg8ocKQ3hxiHATx6KLz8_m_PCzYL_CewiVQIETMIwhHpOE5C6eYKQ=w45-h45-p-rp-mo-br100,Gloria Galarza,16 opiniones · 5 fotos,Hace 5 años,"Que relajo de atención, esperar 4 horas para que te den tremenda medicación !ibuprofeno!",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjU6swTrBaJS4h48nRusrSMn4lG6KnyDUi5K3ZSOOKwrdlqpeERs=w45-h45-p-rp-mo-ba3-br100,CESAR CARGUACHI,Local Guide · 13 opiniones · 8 fotos,Hace 8 meses,Muy buena atención,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXKQe4kNFuSFHoQcfqk8QW8uBxcKF7Qq6oR5ylTKC8QX2NBIuo=w45-h45-p-rp-mo-ba5-br100,OSWALDO RIOFRIO,Local Guide · 446 opiniones · 25 fotos,Hace 2 años,"Buen lugar, buena atención, no tiene parqueadero",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocLieR__CtFYd4DGDj9dg7bGV1oFj1O7I1uV7emJA6nz145JtA=w45-h45-p-rp-mo-br100,Talento Humano,3 opiniones,Hace un año,podrían mejorar el sistema de citas,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocK6SieVJbp3tEmKR_XpSxcQtpo-FiLRbkZnKQhXwPcU825Ryg=w45-h45-p-rp-mo-ba4-br100,GERMAN LOPEZ,Local Guide · 115 opiniones · 380 fotos,Hace un año,Excelente lugar pero no hay medicina,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVQ7_e4ye_vd44ft-U3o7Q_x4tl51oXa51PN5UomxuBocYkVl8=w45-h45-p-rp-mo-br100,Trinidad Mosquera Felix,1 opinión,Hace 8 años,estoy que llamo a este numero del hospital y nadie contesta timbra y timbra y nada,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocLEukVUdzsTAtXa2a4cL1pBPZfZ4qjL1Z_0Bw6BWCNUDtcbBg=w45-h45-p-rp-mo-br100,Lorena Páez,1 opinión,Hace 5 años,Excelente atención en todos los servicios que me han atendido,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXHElj6u_tqMxwucT93O2SKxFsfJUyad-PIFDH4FxpiF9Vv4swf=w45-h45-p-rp-mo-ba4-br100,MC G,Local Guide · 54 opiniones,Hace 9 meses,Muy lento un trato malo,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjX6MAklNB61p5xt7jWWgv92TM9cuIVWL3gQCvE8Y81YhyxVbEdXqA=w45-h45-p-rp-mo-ba5-br100,Wendy Almeida,Local Guide · 308 opiniones · 56 fotos,Hace un año,Muy buenos profesionales,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXTIHE68v8_gXzcb_eK6IC_xT1dUlzkl0B6PhaZlXppczFsF8VH=w45-h45-p-rp-mo-ba4-br100,Giovanny Campoverde,Local Guide · 131 opiniones · 266 fotos,Hace 2 años,Existe mucha negligencia en este hospital.,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXPIvRtbHR-pcJjW7h8C05i9aXJ_RT6TshSBNHuU8Gkkrt7tFVI=w45-h45-p-rp-mo-ba3-br100,Patricio Gaibor A,Local Guide · 45 opiniones · 13 fotos,Hace 10 años,Un hospital con tecnología y personal en constante cambio para una mejor atención,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXINEJARKOzhE5ep2bO-NkFUkLgjA8NcnCtYQbF5J6gMCirGnOE=w45-h45-p-rp-mo-ba3-br100,Susana Larrea,Local Guide · 56 opiniones,Hace 5 años,Me han atendido con amabilidad y profesionalismo y agilidad.,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU4r0NDTTxJaztHJGgdgGtV-hajzDn7Vl79ZYAnuwcubjZbV3jX8w=w45-h45-p-rp-mo-ba4-br100,Carlos Alberto Moreira Terán (Takechy),Local Guide · 79 opiniones · 38 fotos,Hace 7 años,"Es mi lugar de trabajo, es un Hospital impresionante!!!",,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a/ACg8ocKybimcD0KFYBLSSe6UE2cFmDrEW8wd-KuwK5FocmmN9WiYRg=w45-h45-p-rp-mo-br100,Alex Salazar,9 opiniones,Hace 9 meses,Un lugar acogedor maravilloso,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocJaTWe6aKTaGe53rP-AooOJbx0Nd8fdMaNWwfVeb6sfjRz6tw=w45-h45-p-rp-mo-ba3-br100,Andy Toons,Local Guide · 44 opiniones · 64 fotos,Hace 6 años,"Se demora la atención
Por lo demás excelente",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjU8WlX-Ot4aT1IEUsUquDFmZ0sngDzQ-AhsVLghptg0lnXzBJa4zA=w45-h45-p-rp-mo-br100,Elizabeth Narvaez,1 opinión,Hace 9 años,faltan cosas por mejorar pero me parece bien lo que ya se ha hecho,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWeSHdgsABSFRnq6xbtdlnzIcYq3-6wybCpZk_0Tr8yLIx6DWMs=w45-h45-p-rp-mo-ba4-br100,Jorge Segovia,Local Guide · 132 opiniones · 422 fotos,Hace 11 años,"Todavía falta mucho para una atención de calidad, reconozco que hay mejoras y buenos avances.",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocII_j9e5EPtqwUkEdjgBZy0PF8GJKeEfeJyvLYoAYZ1UWJyZG1M=w45-h45-p-rp-mo-ba2-br100,David Sanchez,Local Guide · 22 opiniones · 11 fotos,Hace 7 años,El servicio no es excelente pero ha mejorado mucho con respecto a años pasados,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVC9D5l1H7SDQ-2iVh3f7m91MVGq7xQmMvO8A5NhHdYqE8PGw-j=w45-h45-p-rp-mo-ba3-br100,Luis Gustavo Jarrín Yerovi,Local Guide · 49 opiniones,Hace 2 años,"Atención de primera, a pesar de la falta de medicamentos.",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWx-HuRHwZ9moLDi7JgGylYRbXPNXrUJzMQsnIGiDau4_GKvjGTOQ=w45-h45-p-rp-mo-ba2-br100,Alejandro Vera,Local Guide · 12 opiniones · 36 fotos,Hace 6 años,Hasta ahora buena atencion y rapido ingreso,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWM6SqZ20RRGo3cpDQ1zbNpF-0vh5GfFoAa-YAsW8nq5Ir0IefT=w45-h45-p-rp-mo-br100,JAMILETH MOREIRA,1 opinión,Hace 9 meses,Exelente servicio 😉🙏…,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocILqqo7WkPuRX1qZb_0jtz01jh5FX3FY8HtAPBdVtX2Z94_ow=w45-h45-p-rp-mo-ba2-br100,Walter Raul,Local Guide · 16 opiniones · 3 fotos,Hace 8 meses,Puede mejorar,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjW4phqKeoJzNGLFVoxLU8WbK6IyQQZ-jflj_CHwIKaoV1LGGBo=w45-h45-p-rp-mo-ba3-br100,Santi Cabrera Maldonado,Local Guide · 37 opiniones · 16 fotos,Hace 6 años,No hay un buen trato.. empezando desde el guardia de la entrada.,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocJit3bGpJ9p2ue0OD5lPgbkGjRW5EddS6skR1-SOVpvh-dYZA=w45-h45-p-rp-mo-ba5-br100,Ricardo Ortega O,Local Guide · 185 opiniones · 20 fotos,Hace 7 meses,Buena atención,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocKeSb2rOyXno7RzGNmUk7kgpawyvxRVnQ4DioOfM18qZBIa=w45-h45-p-rp-mo-ba2-br100,angel yanez,Local Guide · 5 opiniones · 35 fotos,Hace 11 meses,Buen ambiente,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWiKkJnk1ASnsFGUNXnnBhPhxIKTwjgenAESlTiGjGb2F_j7yf-=w45-h45-p-rp-mo-ba3-br100,Pamela Sánchez,Local Guide · 60 opiniones,Hace 10 meses,Falta empatía,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUhy4O3_POuQENItbLejS0Zszx__tr5IfkdhA9EJDBplY6udyXJYw=w45-h45-p-rp-mo-ba6-br100,EDD,"Local Guide · 523 opiniones · 5,187 fotos",Hace 6 años,El hospital tradicional del Seguro Social Ecuatoriano...,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV1sNQaZyIn9YCilfhReMxrwfpYbjVXgcR_LVWQZDQTzc0RnsTi=w45-h45-p-rp-mo-ba4-br100,Rosa Ana Tamayo,Local Guide · 134 opiniones · 209 fotos,Hace 7 años,A veces no brindan una atención ágil y oportuna...,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocJ-9wSu-c2BHvU4L27mp5a2n9En5pkQhhOreSYeem0P-QDwcg=w45-h45-p-rp-mo-br100,Monica Ponce,1 opinión,Hace 10 años,No quiero seguir a ki  quiero irme a casa,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocJtS1__-mvA-gqmKdGnHj5a48DxTrLQqIqYMwfmqvOa26EgmwCQ=w45-h45-p-rp-mo-ba3-br100,Edwin Patricio Troya Gómez “Djedwin”,Local Guide · 50 opiniones · 50 fotos,Hace un año,Exelentes profesionales,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a/ACg8ocJNJTLQh7jtpI-kMPCzkWMGMWvtq1mO3D09Zia91aEgRzfdYA=w45-h45-p-rp-mo-ba6-br100,Victor Hugo Lamiña,Local Guide · 607 opiniones · 786 fotos,Hace 2 años,Muy lenta la atención.,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVerXYFGqicXiPNw4tMc2MPhJuDKzcrcLhi3xFk0m3bHzr_djE=w45-h45-p-rp-mo-ba4-br100,Alejandro Paredes,Local Guide · 182 opiniones · 55 fotos,Hace un año,Aceptable,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXHNo7614kxRN8SgO8zVRHixahZf7j1m-7i0piJpNwRN3UZnAI=w45-h45-p-rp-mo-ba5-br100,Enrique Ponce,Local Guide · 184 opiniones · 407 fotos,Hace un año,Buen lugar en hospital,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocLRjjKQM7bMR7useksmDyfSpdDVXO6bQ6MUThnDk5ZHjTdeQA=w45-h45-p-rp-mo-br100,nena Jane,1 opinión · 1 foto,Hace 6 años,Pesima atencion médicos y personal...,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWR_jERQH6PTSpRRSO8UCWeFW4DFGY3_21SRv_I3a_jKnXJzLgenw=w45-h45-p-rp-mo-ba3-br100,Ángel León Jaramillo,Local Guide · 17 opiniones · 85 fotos,Hace 7 años,Cirugía - Hospitalización,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVQBF87fcGAr2eS4FAa4vcviE94IHkBlvsYNECjpxvYnBKVqthS=w45-h45-p-rp-mo-br100,Gloria Trejo,17 opiniones · 5 fotos,Hace 10 años,En el Hospital CAM Quito mucha espera. !!!!!,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVwF1Catc7nuT_EFIbr4Lnve6n3XkcH7FLWrFAP51nFTqVCFT6O=w45-h45-p-rp-mo-ba4-br100,EDWIN NÚÑEZ,Local Guide · 101 opiniones · 43 fotos,Hace 5 años,Hospital de tercer nivel del IESS en Ecuador.,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV4EbKMAvnAcQ3fZ45WZjfuM8lYrgk2gc5QAGfxmJ_O61trYIhF=w45-h45-p-rp-mo-ba3-br100,Patty Alex,Local Guide · 84 opiniones · 10 fotos,Hace 4 años,Si sigues los procesos el servicio mejora,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVEeiswFhdxOF_8oz39mHLS06Hc39ZR5vRrxr7Wp1wlRdqnrahp=w45-h45-p-rp-mo-ba5-br100,Richard,Local Guide · 244 opiniones · 449 fotos,Hace 5 años,Excelente atención en Oncologia,,Me gusta,2.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXbPPmfGxPPenV3-Iq0tbiIuwTQl3Nrh7tc_4y4Kv1yurtODm47=w45-h45-p-rp-mo-ba2-br100,Byron Serrano Ortega,Local Guide · 7 opiniones · 13 fotos,Hace 11 años,"Registra la ubicación lejos de la real. A mejorar,,,,!",,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjV8tAEt5UHecT3vUmXeCTObp_Kg3aDNVgLo0xlCV-iH7fiwqLM=w45-h45-p-rp-mo-br100,Tatiana Panchana,1 opinión,Hace 11 años,X la mariscal tambien puedo llegar,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUpPm3xaEXgX2ld-8cqQUceN63iVBW1db-lS4l1pAtsfdNwTtBcow=w45-h45-p-rp-mo-ba6-br100,Sam Zljr,Local Guide · 184 opiniones · 38 fotos,Hace 4 años,Más o menos de atención al afiliado,,Me gusta,2.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXdjXr2gYmV0mMEG53g_GQBPIRoAPV2Ida8gJIpUYoCyyqbizDU=w45-h45-p-rp-mo-ba4-br100,Patricio YANEZ VILLACIS,Local Guide · 94 opiniones · 142 fotos,Hace 3 años,Hospital de especialidades de la seguridad social,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocKUdjVXbLyjYHlzvILCfOuKj9qPiZGLnvshglirX14ovXrzaw=w45-h45-p-rp-mo-br100,Paola Gabriela León Vanegas,1 opinión,Hace 8 años,Podria ser mas detallado,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXJP9cSGZEjROFcp-cTRiJ3qwCj-Ft_oYF--KxeQuFBGKvoEE2G=w45-h45-p-rp-mo-br100,Erika Fiscal,2 opiniones · 2 fotos,Hace 8 años,No he tenido mayores inconvenientes,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXU2dIx7GUCdoGLw9rNZaOWk0Cx51yXlv1DJ4JnrEGBsbkI0fF7=w45-h45-p-rp-mo-br100,Báez Nancy.,8 opiniones · 1 foto,Hace 5 años,que ortopedistas trabajan alli?,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVrdzljk-FFkCW50KTCQwrVL-8u1HM-cLhibgSu0ZbTgimSCUc=w45-h45-p-rp-mo-ba4-br100,Mauricio Jaramillo,Local Guide · 156 opiniones · 8 fotos,Hace un año,Buena,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXY2eO1LwNwr2jEA1FiV8ph0S_VXbkIBPsdEKwB6_Lr4UzoSOM=w45-h45-p-rp-mo-br100,Jhojhan González,2 opiniones,Hace 2 años,Excelente servicio,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjXYLmk2nLJh_DA0Ibiv5KjuYFpkhpujo5efSAo3vnaIQaJ3I_xu=w45-h45-p-rp-mo-br100,Cesaré Da Ponté,35 opiniones · 32 fotos,Hace 2 años,Excelente,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWD5dXU7cUL1PoegotmONQDEmyAzhfaoeXBpj56PlZJKe-jU94X=w45-h45-p-rp-mo-ba5-br100,Google Business,"Local Guide · 145 opiniones · 1,884 fotos",Hace un año,Exelente hospital,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjVQh3IpWUaRtCrOSi2t92W4bMu0p95cwS_gKwsrnCpa5WrBvoXa=w45-h45-p-rp-mo-ba4-br100,Jorge Segovia,Local Guide · 85 opiniones · 140 fotos,Hace 4 años,Hospital del IEES,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjU8FdOq3zP7L8hsVHXpWuepg3iBuIU7aPHvfrlfOe9yUsDFunb7EA=w45-h45-p-rp-mo-ba3-br100,Patrick Medina,Local Guide · 36 opiniones · 31 fotos,Hace 3 años,Hospital de tercer nivel,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUouFgu-BGgLjpoPa6_-ZAxl-ocUSsR97liJtm4yvFxaOs1_iQeVA=w45-h45-p-rp-mo-br100,Washington David Mendez Mendez,216 opiniones,Hace 6 años,tiene bn referencias,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUnovsLnnHppmq9IMikONtC1QQeTfWNjzjNOxOcmO29UmCSqyE=w45-h45-p-rp-mo-ba5-br100,Carla Luzuriaga,Local Guide · 271 opiniones · 113 fotos,Hace 3 años,Buena atención.,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUnyNDpgPShUPJI53XVaopYfQJrbx-Z4gwaMfllCIuEVSrzJqI=w45-h45-p-rp-mo-ba2-br100,Angel Velez,Local Guide · 3 opiniones · 1 foto,Hace 8 años,Chevere,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjW23rLzY35BExKak838rW8JBlNTPYi_waUn4wonMQvAlvaQ2XM=w45-h45-p-rp-mo-ba2-br100,Jonathan Jouqras,Local Guide · 3 opiniones · 19 fotos,Hace 10 años,Buen servicio,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjWxf8o7GeOCqzm8ja2N7b2vDSqo1NQ3aX-nAw6ZjvrF9F5nI3zs=w45-h45-p-rp-mo-ba2-br100,Daniel Alvarado Pedroza,Local Guide · 16 opiniones,Hace 4 años,Excelente atención,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjX9kd-TAmUF4zWxSXCLRyiVwiNpyccB-iBGbi_7PxB0zlNFCtXj=w45-h45-p-rp-mo-ba5-br100,Joffre Pérez Villarroel,Local Guide · 534 opiniones · 176 fotos,Hace 4 años,Hospital nivel uno,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a-/ALV-UjUnlJRISwBEMninMPj3j3kl_72wkuSYC9vwOlJ7adbGIz1OS3SBgA=w45-h45-p-rp-mo-ba5-br100,Alvaro Villalba Quintero,"Local Guide · 107 opiniones · 1,017 fotos",Hace 3 años,Excelente instalaciones,,Me gusta,1.0,,Compartir,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXaw8xKWgDthO0MDj8yb9115ELKeK1CpOtvfzrZhrUIeL2RaGw=w45-h45-p-rp-mo-br100,Andres Burneo,1 opinión,Hace 5 años,PÉSIMO,,,,,Compartir,Me gusta,,,
