"YQ4gaf src","GyeGK","vWB2ve","T7nuU","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a/ACg8ocKAbrQ0nBlkDtBXYzuamRrEsgDQeYyig607r88V8DEQbtHPmQ=s128-d-cc-rp","Juan Diego Martínez Arias","Hace 5 meses","Me gusto una cruda realidad de un evento trágico, pero que nos muestra la desición y fortaleza por vivir.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocI1KeWCoBE0Dl2K7_BcqB55fAPfgKQv7Wk4nc8YhwaAzXpl8A=s128-d-cc-rp","Lucia R","Hace 5 meses","He pasado frio, he pasado hambre, he llorado, he contenido la respiración bajo la nieve.... Pero de verdad, la sensación física. Absolutamente impresionante","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjVQ0DN4l2JZq4uOOz3IqDTnNWyR7NIBTgJAB2iZ167H2o_W1l00=s128-d-cc-rp","jimena castiglia","Hace 2 meses","Me gustó, muy triste todo lo q les pasó a esas personas.Son unos grandes por nunca bajar los brazos.Y muy bien contada .","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIz8GpaeAk7PXGNI8bng86NZlFk1GMgF1-L7SycQ3q3kZRzOQ=s128-d-cc-rp","Esteban Arboleda","Hace 4 meses","Espléndida!!!
Que avalancha de emociones, la película es brillante, sabes el final y aun así estas en el filo de la butaca","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLDzG_eGzLYwQX9b9bKSFSztN0CM6X3UhwbaI2w-6JlResT1A=s128-d-cc-rp","MMR Pmi","Hace 4 meses","Apesar de conocer la historia, te atrapa. Me ha sorprendido para bien.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXmHINQVuaUqTK5898AjIqbgWz1RS2tvGrkuEU47Qq0hi1ku87W=s128-d-cc-rp","Morena Rodríguez Paván","Hace 2 meses","La mejor película. No se la pierdan. Debe ganar el Oscar.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKJ--xfT84qkzPN5OC877ObWu7iBKUt69TUNjTEXblH5X2zuw=s128-d-cc-rp","Javier Silvera","Hace 4 meses","Excelente la mejor película de lo sucedido en 1972....un relato majestuoso y una caricia al alma","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLmDeJrMsqGhJECe8nMIjUFhQciwfNzIbmk0SkNR0uvrGQ7Ew=s128-d-cc-rp","Dora Manzo","Hace 4 meses","Mis respetos a los que sobrevivieron que son hombres entres sus 70 a 80 años actualmente..que sus hijos y nietos hayan heredado la misma herencia de sobrevivir y sobre ponerse ante la adversidad.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJxSdSwIs1J5XQkX6RKqy_UZXubYtt6pYrRG8mfeifXvKOfwg=s128-d-cc-rp","Abril Garcia","Hace 4 meses","Increíble el impacto que tiene esta película. Se merece muchos premios.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKODyxvDYYz0mkCuEbHN729o1_QcnmOnshtwMyqgZUTLNPE0g=s128-d-cc-rp","Arrate Arana","Hace 4 meses","Muy buen trabajo de Bayona y equipo. Me ha encantado","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocK198wa6oyquaIFPNGuCja1aCg8J9LwKjL_dQ6OouDWtr3dOA=s128-d-cc-rp","Ana Quiros","Hace 4 meses","Impactante donde la fuerza ,la Fe y el amor son los principales motivos que los ayuda a sobrevivir y a no dejar vencerse.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXKRSgsF8p8SDAkk7xo843BbGybQYTTNSCDJqIElFZQCJdmGQ8R-A=s128-d-cc-rp","Angélica Guadalupe Pérez Ramos","Hace 5 meses","La vi con mi hijo, buena la importancia de la supervivencia y por qué debemos de saber diferentes cosas","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWhLE06i565aMtt9P8SjVqHanSiUs0LHpu3Xa3pGOqSvGTHr6v3DQ=s128-d-cc-rp","juan manuel bernal tarazona","Hace 4 meses","excelente trama, buen guión, no aburre y lo mantiene a la espectativa de lo que va suceder","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjU17qZrlhU0sjCTXbgz7DE1WQEL-bWHTAIIBL_DtZydmRVA6M8=s128-d-cc-rp","Hiromy Gomez","Hace 4 meses","Es una película de verdad que vale cada segundo se merece el oscar sin duda","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWbG72oJWRpewJOqQ5CHoYNJZrw9jnfKYPp_Ht9lnOzIMJ6uM1Q=s128-d-cc-rp","Eva M","Hace 4 meses","Una película excepcional. Bayona nunca defrauda, hiperrealista. Fiel a los hechos.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLnN2mVktQlxnz_4T7mY7jzAV-xCvzrKuQZv0UvmsRbPSndCw=s128-d-cc-rp","Edu Edu","Hace 4 meses","Sencillamente un film EXCELENTE!!!! Y MUY EMOTIVO. ES UN HECHO REAL MUY EMOCIONANTE.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUT6ihSyeN1Cm2LpRqetp1clxastSQUV-9ym-3MxRUjF0ImiMXg=s128-d-cc-rp","Xion MC","Hace 4 meses","Increíble película al inicio empieza algo lenta pero te mantiene la trama que va mas adelante!!","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWa1hpf3L8CSyI2JirPf92AttjdH7oqSwbxIt63Nl6G_kaESw4qWQ=s128-d-cc-rp","Elizabeth Maianti","Hace 4 meses","muy buena película! recomendable, triste por la tragedia, sin embargo muuy interesante para ver.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKIuzexZgUnCiqtUeJ5WDkUeca7xHGnedkcwo2wILNRiMhBvA=s128-d-cc-rp","Domingo Brion","Hace 5 meses","Excelente. Fiel a la historia real. Merece mucho la pena","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWD9buBmSHh04yevo0nDXhT4vlzScDSjgMdgcS2EggQxQszFEVl=s128-d-cc-rp","DAYIRYS SUAREZ MORALES","Hace 4 meses","Muestra  lo vivido  por un grupo de personas  con muchas ganas de sobrevivir juntos apoyándose los unos a los otros.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocL_OR2i5Pv3EphhNpYFSR7lBE12neR9ikjp5XG_M8si2QUWrg=s128-d-cc-rp","vivianne gravenhorst","Hace 4 meses","Excelente, muy bien hecha. Me transporte 50 años atrás y lloré, muy emotiva la verdad.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVTZLPFv_xCc5BNi6x3pWwvqXovRVkGcELZZ5yr5mcOfQzOpwD9VQ=s128-d-cc-rp","Gonzalo Cardozo","Hace 4 meses","Excelente, totalmente cruda y acorde a la historia original... Mis respetos a Bayona","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJ83VYtw86_Z59_5I0c2U5CWu1BPvWqElVuAQ9aPsdN2GvECw=s128-d-cc-rp","Bayoled Camposmollo","Hace 4 meses","Es muy buena!! Me encanto la peli es muy interesante","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocL5pj8V2ajEowTScs-WXvtXSiAPVLhEabp0XA0QDj_VqWDpBQ=s128-d-cc-rp","Azucena Checa","Hace 4 meses","Cada película que hace Bayona se supera. 
Espectacular emocionante dura pero bonita .","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWHmCFyDbMIY0NZo_dUBxBWEW7IO4FRR4fch_ajYY7wxvjY3UVvRA=s128-d-cc-rp","Gabriela Gómez Escamilla","Hace 4 meses","Es buenísima, me encanta, la historia y como la narran es increíble una de mis favoritas ❤️","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWX9ALjUcnXILBzs_occepsY8DhTOm_C_WYUpt-MHpBZZi1KU45tQ=s128-d-cc-rp","Montse Lago","Hace 4 meses","Impresionante. Realista y muy conmovedora. 
Muy recomendable.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLVx-ZuCr5Y3W5ec-FvJfAjamldCM4B8yNRVu8tDKPyt0y-_w=s128-d-cc-rp","Jesús Alberto Ramirez Pérez","Hace 4 meses","Excelente en todos los campos. 
Digna a mejor película del año independiente del idioma","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocK-ZnSdwPpcVJitlf77KvjBjkqDjBNnW10T-qPvvD749pW8Ig=s128-d-cc-rp","Maria Reyes","Hace 4 meses","una obra de arte me encanto se nota el trabajo espectacular que hizo todo el equipo","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJbPQfoLBSJN7U07rsjI_DNti2xPwGgrdgzwV2hOgXPQ15abg=s128-d-cc-rp","Ana sofia Tito","Hace 3 meses","Excelente película ,si  la vez vas a querer más y más   excelente actores, la música maquilla efectos 10/10","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjX51nijuCUzS2bNjDVt7kASF3yxTxQsA22ionaKeKSvfYft469Z=s128-d-cc-rp","Juan Jesus Pena","Hace 3 meses","Impecable realización. Altamente recomendable. El OSCAR 2024 ...
seguro.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUJcZYv3W2Eeh1tdT7UbejnS9IIfgGG8_fBY_5Ooy4okC0GTw8=s128-d-cc-rp","Linda Zamara Prada Martínez","Hace 4 meses","Siento que pude y logré conectarme con la historia, siento que lograron ejecutar muy bien la historia 10/10","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXxtxG2pRhEE6TG5R64ixF2WgWSonaaorBCnciB9RFcRvOW0bbmKw=s128-d-cc-rp","Martha Sánchez","Hace 5 meses","Maravillosa, emoción y pura filosofía.  Sencillamente una obra maestra","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjW6s6i_NHl2FhZjeHpQoVWXJAcv4eRMgz_dFJ162HneqpMlSHa5=s128-d-cc-rp","Ara Rubia","Hace 4 meses","Buenisima. Me gustó más que la original y los documentales.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLRJ-IySbH50SCQxPkceBKH0nGIYA7tKjbrpNaCtXIx2F1fJw=s128-d-cc-rp","Isabel Guadalupe Diaz Perez","Hace 4 meses","Un peliculón en toda la extensión de la palabra. En poco tiempo pudiste hacer conexión con la mayoría de los personajes.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUKMm2MbSiEn-_YN2CNNAHzx-j0lK5x1DdRxnkHgnYIz3zTP1omNw=s128-d-cc-rp","Valeria Sandoval","Hace 4 meses","Me encanto 10/10
Lo mejor que he visto en realidad merece ganar todos los premios","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWHPK_v-IQmhhkkzs-xjLs0GBreaONeNcfhK6aWSJ6Qve1_BgMIfQ=s128-d-cc-rp","estrella del pilar landa galarza","Hace 4 meses","Una película que transmite muchas emociones, hermosa sin dudarlo, te llena de muchos sentimientos","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVBl90p-3M4C4pGMQLy9SiowCkyX72vuG2TWnXuH5vQLfTTubD_=s128-d-cc-rp","Begoña Lemonche","Hace 5 meses","¡Impresionante!
No baja la tensión en ningún momento.
Es magnífica","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a/ACg8ocKp_8r-lSXOOatV_Kwl2BhDhg-lFbRMdOF5mzi-jqmqcJTtZDQ=s128-d-cc-rp","Sofy Huitzilin","Hace 4 meses","Excelente película, es ese tipo de pelis que te hace sentir lo que sienten los protagonistas!!!","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXRMl4Q7j4a5HDYbfeROpRZ91iKCyqEsJ1Je4S2u5n1pPNiOMJDNg=s128-d-cc-rp","Mari Calapiz","Hace 2 meses","¡Excelente película ! Dirección, actuaciones, producción, maquillaje, vestuario, todo perfectamente detallado.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKTAPxfkxluP8_Q_kL6_nZTRyd1PH3iL1czCFzJCwEr5mq9iA=s128-d-cc-rp","viajando con maite","Hace 4 meses","Si duda la mejor pelicula del Año

Es una pelicuia que te hace sufri llorar, festegar incrieble","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjX5WTgfyEHT10Er9II8vI8pt8hMEEzV-ArM8HB1OI-3GokJ1gH21w=s128-d-cc-rp","Alisson Figueroa","Hace 4 meses","Una película excelente, llena de realidad, emociones y transmite mucho lo que los personajes viven","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjW-g9d8wcY-KLhx2pqACjnWPYAigHR72B4N8woe2oLE1UnFPQYfFQ=s128-d-cc-rp","Andrea Corona","Hace 4 meses","ES UNA PELICULA MARAVILLOSA. 
BRAVO PARA LOS ACTORES, DIRECTOR, PRODUCTORES Y TODO EL EQUIPO DE TRABAJO.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIJdP0I0LScYWQQRIG_ZodZLZ97hcon4jJ74QiCPGOBYQ0aoQ=s128-d-cc-rp","Maria Fajardo","Hace 4 meses","Peliculon, me ha encantado, tan real, para mi gusto, mejor que la de vive…, muy recomendable","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKmaCmaxtwih3uv2plwmAp6aytdaq1y-c8oWf1047tlV2RhQpQ=s128-d-cc-rp","María Loza","Hace 4 meses","MUY buena, historia impresionante. Bien fiel al libro","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVEjzMK5Mb4nhgPiD16hMV0bpgC2x_869vEpw2bHStvhehEhQQV=s128-d-cc-rp","Ema Pwr","Hace 4 meses","No dire nada sofisticado, es una pelicula dura , realista y humanistica.  Preparense para tragar fuerte y aguantar lagrimas","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKSJD0GrhRrwXvDuOUTtDpalI2jow8N4Od3El1zTTw8cXUseQ=s128-d-cc-rp","Alfonso Candelas","Hace 4 meses","Ni un solo punto negativo sobre esta película basada en una historia  real..Totalmente IMPRESIONANTE De principio a fin.. 🙌🙌🙌🙌","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVo4E3sYuh4S8DGADM0KB9Qu3WuxRvm65K27m3GxyktZIW_7gIL=s128-d-cc-rp","Luis Montoya","Hace 4 meses","Me recuerda cuando estuve de viaje con 2 amigos mas y nos quedamos sin dinero, tuvimos que mochilear viajmos hacia Argentina y fue algo durooo, solo pensabamos en la familia y en nuestro pais, menos mal podimos volver","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocI807xuarC6WgWzDtN1lD6gO7anmagARfP9_GCw06Y9xJnGLg=s128-d-cc-rp","Antoni PONS","Hace 4 meses","Pelicula impresionante 
Calidad de imagen,interpretacion y
Música 
No entiendo la poca recaudación 
Merecedora de un Oscar.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXZ0-YVlTg7wcI-Mnc6_O62aPxjVYdVOwXCIhyrl3zyNOqdtKSW=s128-d-cc-rp","Lyon Morales","Hace 4 meses","Muy buena, me encanta su nuevo enfoqué. Recomendada","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWtYvDjA60i_Wq4Rrke6pws1fUvosr6_aWy7i7LF_4VX3ZZdj18Fg=s128-d-cc-rp","Atenea rojas","Hace 4 meses","Me encantó! Hermosa, cruda!  Visualmente deliciosa","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJQObS7mq6pasykLDsal9hX-BxIb1FVeHKI_UwPUIn9L1Sf2w=s128-d-cc-rp","Fiorella Quintero","Hace un mes","Es muy buena la película ya acción y el suspenso me encanta 5 estrellas","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjU-8LpRyT0c_s375wHXYVoVQUFVln0iQwpeVtGVh13aLmEPOB1cxg=s128-d-cc-rp","Javier Pereira","Hace 4 meses","Muy emotiva! Excelente película basada en la historia real","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKdtVHC1UD2U58ciN7W7_x_xdJCEp194ABvn0aBGlO5lMqOeA=s128-d-cc-rp","Nuria maria Ternero medel","Hace 4 meses","Impresionante. Muy impactante el momento del accidente","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLTS4-5mEvCkbfoXzLY8FPCt9UIDZ7-U3UiP0hq4JdYBJCvdA=s128-d-cc-rp","Nshshs Ndjds","Hace 3 meses","La película me encantó, la e vuelto a ver muchas veces y la historia es decente.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJMaTxj-CIVMaORQq5DaefPzWs-r6QWRHcLkIznX5AKy1FsgA=s128-d-cc-rp","Gema Daniela Zeledon Álvarez","Hace 4 meses","Se volvió una de mis películas favoritas, me encantó, como te atrapa de inicio a final.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIbwfENlApjt7HwtTiB4PgZHiXK6Q0_JcNs9f1J9G4Z3w1LRQ=s128-d-cc-rp","carmen cecilia moreno espinoza","Hace 4 meses","Muy Conmovedora Y Admirable El Grado De Supervivencia De Esas Personas. Excelente","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUfb3NnswytSlbo3QVS9sOO7MKoHcTUKs92OogYPqr54dQQuTRiYA=s128-d-cc-rp","Andres Hernandez","Hace 4 meses","Excelente película, la trama, y la escenografía son espectaculares que hacen imaginar todo lo que pasaron ellos.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVX-iiPvOkp-RfLoNES43oa-wyWlmZl_e6I4E53WEyaJa5f4Et6=s128-d-cc-rp","Olga Heredia","Hace 4 meses","La mejor película que ví en mucho tiempo! Emoción hasta las lágrimas","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjU2KpclKQsaaEimOgExiWa4O8jGSlU6dGI70D7vbL9gehw3cQCp=s128-d-cc-rp","Sebastian Mendez","Hace 4 meses","Muy buena la película de las mejores que he visto, deja un mensaje increíble","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjV3g_XvgBPfDBIJLb5VMeN7cLCOC-lQ-ROnp9O4BdL5MntiDcghXQ=s128-d-cc-rp","Fati Beltramo","Hace 5 meses","Impresionante, la manera en que se cuenta la historia, las imágenes, todo es realmente muy emocionante.","Esta opinión te resultó útil a ti y a otras 8 personas.","Esta opinión les resultó útil a 8 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjX8Qm8eY8a5oNzjhMVgkeeqXa0Fnb21Fh-TiLZZ-ugoq5NndZZh=s128-d-cc-rp","Jimena Perea Miralles","Hace 4 meses","Esta película muestra la historia de las personas q vivieron el accidente con mucho respeto.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJ9Z9ODnK1eryiIeEHsRbQ8ou6Rlr_vFiVHhQ0GYX8nZZB8tQ=s128-d-cc-rp","TONI CASINO","Hace 4 meses","Una obra maestra por fin. Sublime trabajo de Bayona y el elenco.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocI2YAf3us4IRpfKxk0DPU2gzZdL-0WlUGX_y5hsrW_4vvxhlw=s128-d-cc-rp","Agustin Mariani","Hace 4 meses","Excelente pelicula. Gran actor matias recalt ( canessa), futuro enorme.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
